Year,Month,Layer,Station,Region,Class,Species,Group,TrophicMode,m,un
2022,4,Surface,1,Coast,Bacillariophyceae,Stephanopyxis turris,Diatoms,Autotroph,2.158012738,2.00890358
2022,4,Surface,1,Coast,Bacillariophyceae,Trieres mobiliensis,Diatoms,Autotroph,2.158012738,2.00890358
2022,10,SCM,13,Coast,Dinophyceae,Alexandrium sp.,Others,Mixotroph,2.158012738,2.00890358
2022,4,Surface,4,Front,Bacillariophyceae,Amphiprora sp.,Diatoms,Autotroph,2.158012738,2.00890358
2022,4,Surface,4,Front,Bacillariophyceae,Asterionellopsis glacialis,Diatoms,Autotroph,2.158012738,2.00890358
2022,4,Surface,4,Front,Bacillariophyceae,Chaetoceros diadema,Diatoms,Autotroph,2.158012738,2.00890358
2022,4,Surface,4,Front,Bacillariophyceae,Ditylum brightwellii,Diatoms,Autotroph,2.158012738,2.00890358
2022,4,Surface,4,Front,Bacillariophyceae,Rhizosolenia calcaravis,Diatoms,Autotroph,2.158012738,2.00890358
2022,4,Surface,4,Front,Bacillariophyceae,Thalassionema frauenfeldii,Diatoms,Autotroph,2.158012738,2.00890358
2023,5,Surface,4,Front,Dinophyceae,Dinophysis acuminata,Others,Mixotroph,2.158012738,2.00890358
2022,4,Surface,6,Offshore,Bacillariophyceae,Pleurosigma normanii,Diatoms,Autotroph,2.158012738,2.00890358
2022,4,Surface,6,Offshore,Bacillariophyceae,Rhizosolenia sp.,Diatoms,Autotroph,2.158012738,2.00890358
2022,4,Surface,6,Offshore,Bacillariophyceae,Skeletonema costatum,Diatoms,Autotroph,2.158012738,2.00890358
2022,4,Surface,11,Front,Bacillariophyceae,Paralia sulcata,Diatoms,Autotroph,2.158012738,2.00890358
2023,8,SCM,4,Front,Dinophyceae,Dinophysis fortii,Others,Mixotroph,2.158012738,2.00890358
2023,10,SCM,6,Offshore,Dinophyceae,Dinophysis fortii,Others,Mixotroph,2.158012738,2.00890358
2023,5,Surface,13,Coast,Dinophyceae,Dinophysis ovum,Others,Mixotroph,2.158012738,2.00890358
2022,4,Surface,11,Front,Dinophyceae,Dinophysis recurva,Others,Mixotroph,2.158012738,2.00890358
2022,4,SCM,11,Front,Dinophyceae,Dinophysis recurva,Others,Mixotroph,2.158012738,2.00890358
2022,10,SCM,6,Offshore,Dinophyceae,Dinophysis recurva,Others,Mixotroph,2.158012738,2.00890358
2022,4,Surface,4,Front,Dinophyceae,Dinophysis rotundata,Others,Mixotroph,2.158012738,2.00890358
2023,8,SCM,1,Coast,Dinophyceae,Dinophysis rotundata,Others,Mixotroph,2.158012738,2.00890358
2022,4,SCM,4,Front,Bacillariophyceae,Chaetoceros danicus,Diatoms,Autotroph,2.158012738,2.00890358
2022,4,SCM,4,Front,Bacillariophyceae,Coscinodiscus sp.,Diatoms,Autotroph,2.158012738,2.00890358
2022,4,SCM,4,Front,Bacillariophyceae,Thalassionema frauenfeldii,Diatoms,Autotroph,2.158012738,2.00890358
2023,8,SCM,4,Front,Dinophyceae,Dinophysis rotundata,Others,Mixotroph,2.158012738,2.00890358
2022,4,Surface,6,Offshore,Dinophyceae,Gonyaulax sp.,Others,Mixotroph,2.158012738,2.00890358
2022,4,SCM,6,Offshore,Bacillariophyceae,Asterionellopsis glacialis,Diatoms,Autotroph,2.158012738,2.00890358
2022,4,SCM,6,Offshore,Bacillariophyceae,Chaetoceros messanense,Diatoms,Autotroph,2.158012738,2.00890358
2022,4,SCM,6,Offshore,Bacillariophyceae,Rhizosolenia sp.,Diatoms,Autotroph,2.158012738,2.00890358
2022,4,SCM,11,Front,Bacillariophyceae,Ditylum brightwellii,Diatoms,Autotroph,2.158012738,2.00890358
2022,4,SCM,11,Front,Bacillariophyceae,Eucampia zodiacus,Diatoms,Autotroph,2.158012738,2.00890358
2022,10,SCM,13,Coast,Dinophyceae,Gonyaulax sp.,Others,Mixotroph,2.158012738,2.00890358
2022,4,SCM,13,Coast,Bacillariophyceae,Chaetoceros danicus,Diatoms,Autotroph,2.158012738,2.00890358
2022,4,SCM,13,Coast,Bacillariophyceae,Eucampia zodiacus,Diatoms,Autotroph,2.158012738,2.00890358
2022,4,SCM,13,Coast,Bacillariophyceae,Rhizosolenia hebetata,Diatoms,Autotroph,2.158012738,2.00890358
2022,4,SCM,13,Coast,Dictyochophyceae,Dictyocha fibula,Others,Autotroph,2.158012738,2.00890358
2022,10,Surface,1,Coast,Dictyochophyceae,Dictyocha fibula,Others,Autotroph,2.158012738,2.00890358
2022,10,Surface,6,Offshore,Dinophyceae,Gymnodinium sp.,Others,Mixotroph,2.158012738,2.00890358
2023,5,Surface,4,Front,Dinophyceae,Gymnodinium sp.irale,Others,Mixotroph,2.158012738,2.00890358
2022,10,Surface,4,Front,Bacillariophyceae,Chaetoceros didymus,Diatoms,Autotroph,2.158012738,2.00890358
2022,10,Surface,4,Front,Bacillariophyceae,Trieres mobiliensis,Diatoms,Autotroph,2.158012738,2.00890358
2023,8,Surface,4,Front,Dinophyceae,Gymnodinium sp.irale,Others,Mixotroph,2.158012738,2.00890358
2022,10,Surface,6,Offshore,Bacillariophyceae,Chaetoceros lorenzianus,Diatoms,Autotroph,2.158012738,2.00890358
2022,10,Surface,6,Offshore,Bacillariophyceae,Stauroneis membranacea,Diatoms,Autotroph,2.158012738,2.00890358
2023,8,SCM,1,Coast,Dinophyceae,Gymnodinium sp.irale,Others,Mixotroph,2.158012738,2.00890358
2022,10,Surface,11,Front,Bacillariophyceae,Fragilaria sp.,Diatoms,Autotroph,2.158012738,2.00890358
2022,10,Surface,13,Coast,Bacillariophyceae,Actinoptychus sp.,Diatoms,Autotroph,2.158012738,2.00890358
2022,10,Surface,13,Coast,Bacillariophyceae,Bacteriastrum delicatulum,Diatoms,Autotroph,2.158012738,2.00890358
2022,4,Surface,11,Front,Dinophyceae,Katodinium glaucum,Others,Mixotroph,2.158012738,2.00890358
2022,10,SCM,4,Front,Bacillariophyceae,Chaetoceros danicus,Diatoms,Autotroph,2.158012738,2.00890358
2022,10,SCM,4,Front,Bacillariophyceae,Chaetoceros peruvianus,Diatoms,Autotroph,2.158012738,2.00890358
2022,10,SCM,4,Front,Bacillariophyceae,Guinardia delicatula,Diatoms,Autotroph,2.158012738,2.00890358
2022,10,SCM,4,Front,Bacillariophyceae,Rhizosolenia setigera,Diatoms,Autotroph,2.158012738,2.00890358
2022,10,SCM,4,Front,Bacillariophyceae,Rhizosolenia sp.,Diatoms,Autotroph,2.158012738,2.00890358
2022,4,SCM,4,Front,Dinophyceae,Katodinium glaucum,Others,Mixotroph,2.158012738,2.00890358
2022,4,SCM,6,Offshore,Dinophyceae,Katodinium glaucum,Others,Mixotroph,2.158012738,2.00890358
2022,10,Surface,1,Coast,Dinophyceae,Katodinium glaucum,Others,Mixotroph,2.158012738,2.00890358
2022,10,SCM,6,Offshore,Bacillariophyceae,Chaetoceros danicus,Diatoms,Autotroph,2.158012738,2.00890358
2022,10,SCM,6,Offshore,Bacillariophyceae,Chaetoceros decipiens,Diatoms,Autotroph,2.158012738,2.00890358
2022,10,SCM,6,Offshore,Bacillariophyceae,Eucampia zodiacus,Diatoms,Autotroph,2.158012738,2.00890358
2022,10,SCM,13,Coast,Dinophyceae,Katodinium glaucum,Others,Mixotroph,2.158012738,2.00890358
2022,10,SCM,11,Front,Bacillariophyceae,Pleurosigma sp.,Diatoms,Autotroph,2.158012738,2.00890358
2022,10,SCM,11,Front,Bacillariophyceae,Rhizosolenia sp.,Diatoms,Autotroph,2.158012738,2.00890358
2022,4,Surface,13,Coast,Dinophyceae,Prorocentrum micans,Others,Mixotroph,2.158012738,2.00890358
2022,10,Surface,1,Coast,Dinophyceae,Prorocentrum micans,Others,Mixotroph,2.158012738,2.00890358
2022,10,SCM,13,Coast,Bacillariophyceae,Actinoptychus sp.,Diatoms,Autotroph,2.158012738,2.00890358
2022,10,SCM,13,Coast,Bacillariophyceae,Licmophora sp.,Diatoms,Autotroph,2.158012738,2.00890358
2022,10,Surface,6,Offshore,Dinophyceae,Prorocentrum micans,Others,Mixotroph,2.158012738,2.00890358
2022,10,SCM,4,Front,Dinophyceae,Prorocentrum micans,Others,Mixotroph,2.158012738,2.00890358
2022,10,SCM,13,Coast,Dinophyceae,Prorocentrum micans,Others,Mixotroph,2.158012738,2.00890358
2023,5,Surface,4,Front,Dinophyceae,Prorocentrum micans,Others,Mixotroph,2.158012738,2.00890358
2023,5,Surface,1,Coast,Bacillariophyceae,Rhizosolenia setigera,Diatoms,Autotroph,2.158012738,2.00890358
2023,5,SCM,4,Front,Dinophyceae,Prorocentrum micans,Others,Mixotroph,2.158012738,2.00890358
2023,8,SCM,1,Coast,Dinophyceae,Prorocentrum obtusidens,Others,Mixotroph,2.158012738,2.00890358
2023,5,Surface,4,Front,Bacillariophyceae,Amphiprora sp.,Diatoms,Autotroph,2.158012738,2.00890358
2023,5,Surface,4,Front,Bacillariophyceae,Navicula sp.,Diatoms,Autotroph,2.158012738,2.00890358
2023,5,Surface,4,Front,Dictyochophyceae,Dictyocha fibula,Others,Autotroph,2.158012738,2.00890358
2023,5,Surface,4,Front,Dictyochophyceae,Octactis sp.eculum,Others,Autotroph,2.158012738,2.00890358
2022,4,SCM,13,Coast,Dinophyceae,Prorocentrum sp.,Others,Mixotroph,2.158012738,2.00890358
2022,10,Surface,4,Front,Dinophyceae,Prorocentrum sp.,Others,Mixotroph,2.158012738,2.00890358
2022,10,Surface,13,Coast,Dinophyceae,Prorocentrum sp.,Others,Mixotroph,2.158012738,2.00890358
2023,5,Surface,4,Front,Euglenophyceae,Eutreptiella gymnastica,Diatoms,Autotroph,2.158012738,2.00890358
2023,5,Surface,6,Offshore,Bacillariophyceae,Asterionellopsis glacialis,Diatoms,Autotroph,2.158012738,2.00890358
2023,5,Surface,6,Offshore,Bacillariophyceae,Chaetoceros affinis,Diatoms,Autotroph,2.158012738,2.00890358
2023,5,Surface,6,Offshore,Dictyochophyceae,Dictyocha fibula,Others,Autotroph,2.158012738,2.00890358
2023,8,SCM,1,Coast,Dinophyceae,Prorocentrum triestinum,Others,Autotroph,2.158012738,2.00890358
2023,5,Surface,11,Front,Bacillariophyceae,Actinoptychus sp.,Diatoms,Autotroph,2.158012738,2.00890358
2023,5,Surface,11,Front,Bacillariophyceae,Bacteriastrum delicatulum,Diatoms,Autotroph,2.158012738,2.00890358
2023,5,Surface,11,Front,Bacillariophyceae,Ditylum brightwellii,Diatoms,Autotroph,2.158012738,2.00890358
2023,5,Surface,11,Front,Bacillariophyceae,Stephanopyxis palmeriana,Diatoms,Autotroph,2.158012738,2.00890358
2023,5,Surface,11,Front,Dictyochophyceae,Dictyocha fibula,Others,Autotroph,2.158012738,2.00890358
2023,5,Surface,11,Front,Dictyochophyceae,Octactis sp.eculum,Others,Autotroph,2.158012738,2.00890358
2023,5,Surface,11,Front,Dinophyceae,Protoperidinium bipes,Others,Heterotroph,2.158012738,2.00890358
2023,5,Surface,13,Coast,Dinophyceae,Protoperidinium bipes,Others,Heterotroph,2.158012738,2.00890358
2023,5,SCM,1,Coast,Dinophyceae,Protoperidinium bipes,Others,Heterotroph,2.158012738,2.00890358
2023,5,SCM,13,Coast,Dinophyceae,Protoperidinium bipes,Others,Heterotroph,2.158012738,2.00890358
2023,5,Surface,13,Coast,Bacillariophyceae,Ditylum sol,Diatoms,Autotroph,2.158012738,2.00890358
2023,5,Surface,13,Coast,Dictyochophyceae,Dictyocha fibula,Others,Autotroph,2.158012738,2.00890358
2023,8,Surface,1,Coast,Dinophyceae,Protoperidinium bipes,Others,Heterotroph,2.158012738,2.00890358
2023,8,SCM,1,Coast,Dinophyceae,Protoperidinium bipes,Others,Heterotroph,2.158012738,2.00890358
2022,10,SCM,4,Front,Dinophyceae,Protoperidinium brevipes,Others,Heterotroph,2.158012738,2.00890358
2022,4,SCM,4,Front,Dinophyceae,Protoperidinium brochii,Others,Heterotroph,2.158012738,2.00890358
2022,10,Surface,1,Coast,Dinophyceae,Protoperidinium brochii,Others,Heterotroph,2.158012738,2.00890358
2022,10,Surface,13,Coast,Dinophyceae,Protoperidinium brochii,Others,Heterotroph,2.158012738,2.00890358
2022,10,SCM,6,Offshore,Dinophyceae,Protoperidinium brochii,Others,Heterotroph,2.158012738,2.00890358
2023,10,SCM,11,Front,Dinophyceae,Protoperidinium depressum,Others,Heterotroph,2.158012738,2.00890358
2023,5,SCM,1,Coast,Bacillariophyceae,Ditylum brightwellii,Diatoms,Autotroph,2.158012738,2.00890358
2023,5,SCM,1,Coast,Bacillariophyceae,Guinardia delicatula,Diatoms,Autotroph,2.158012738,2.00890358
2022,4,Surface,13,Coast,Dinophyceae,Protoperidinium minutum,Others,Heterotroph,2.158012738,2.00890358
2022,4,Surface,1,Coast,Dinophyceae,Protoperidinium sp.,Others,Heterotroph,2.158012738,2.00890358
2022,4,Surface,4,Front,Dinophyceae,Protoperidinium sp.,Others,Heterotroph,2.158012738,2.00890358
2023,5,SCM,4,Front,Bacillariophyceae,Cylindrotheca closterium,Diatoms,Autotroph,2.158012738,2.00890358
2023,5,Surface,4,Front,Dinophyceae,Heterocapsa circularisquama,Others,Autotroph,2.158012738,2.00890358
2023,5,SCM,4,Front,Bacillariophyceae,Rhizosolenia hebetata,Diatoms,Autotroph,2.158012738,2.00890358
2023,5,SCM,4,Front,Bacillariophyceae,Thalassionema frauenfeldii,Diatoms,Autotroph,2.158012738,2.00890358
2022,4,SCM,6,Offshore,Dinophyceae,Tripos furca,Others,Mixotroph,2.158012738,2.00890358
2022,4,SCM,4,Front,Dinophyceae,Protoperidinium sp.,Others,Heterotroph,2.158012738,2.00890358
2023,5,SCM,6,Offshore,Bacillariophyceae,Asterionellopsis glacialis,Diatoms,Autotroph,2.158012738,2.00890358
2023,5,SCM,6,Offshore,Bacillariophyceae,Bacteriastrum varians,Diatoms,Autotroph,2.158012738,2.00890358
2023,5,SCM,6,Offshore,Bacillariophyceae,Chaetoceros affinis,Diatoms,Autotroph,2.158012738,2.00890358
2023,5,SCM,6,Offshore,Bacillariophyceae,Cylindrotheca closterium,Diatoms,Autotroph,2.158012738,2.00890358
2022,4,SCM,11,Front,Dinophyceae,Tripos furca,Others,Mixotroph,2.158012738,2.00890358
2022,10,Surface,6,Offshore,Dinophyceae,Tripos furca,Others,Mixotroph,2.158012738,2.00890358
2022,10,Surface,4,Front,Dinophyceae,Protoperidinium sp.,Others,Heterotroph,2.158012738,2.00890358
2022,10,Surface,11,Front,Dinophyceae,Protoperidinium sp.,Others,Heterotroph,2.158012738,2.00890358
2023,5,SCM,11,Front,Bacillariophyceae,Actinoptychus sp.,Diatoms,Autotroph,2.158012738,2.00890358
2023,5,SCM,11,Front,Bacillariophyceae,Ditylum brightwellii,Diatoms,Autotroph,2.158012738,2.00890358
2023,5,SCM,11,Front,Bacillariophyceae,Eucampia zodiacus,Diatoms,Autotroph,2.158012738,2.00890358
2022,10,SCM,11,Front,Dinophyceae,Tripos furca,Others,Mixotroph,2.158012738,2.00890358
2023,5,SCM,11,Front,Bacillariophyceae,Rhizosolenia alata,Diatoms,Autotroph,2.158012738,2.00890358
2023,5,SCM,11,Front,Bacillariophyceae,Rhizosolenia setigera,Diatoms,Autotroph,2.158012738,2.00890358
2023,5,Surface,4,Front,Dinophyceae,Tripos furca,Others,Mixotroph,2.158012738,2.00890358
2022,10,SCM,11,Front,Dinophyceae,Protoperidinium sp.,Others,Heterotroph,2.158012738,2.00890358
2023,5,SCM,13,Coast,Bacillariophyceae,Ditylum sol,Diatoms,Autotroph,2.158012738,2.00890358
2023,5,SCM,13,Coast,Bacillariophyceae,Eucampia zodiacus,Diatoms,Autotroph,2.158012738,2.00890358
2023,5,Surface,11,Front,Dinophyceae,Tripos furca,Others,Mixotroph,2.158012738,2.00890358
2023,10,Surface,6,Offshore,Dinophyceae,Tripos furca,Others,Mixotroph,2.158012738,2.00890358
2023,5,SCM,1,Coast,Dinophyceae,Protoperidinium sp.,Others,Heterotroph,2.158012738,2.00890358
2023,5,SCM,4,Front,Dinophyceae,Protoperidinium sp.,Others,Heterotroph,2.158012738,2.00890358
2023,8,Surface,1,Coast,Bacillariophyceae,Chaetoceros decipiens,Diatoms,Autotroph,2.158012738,2.00890358
2023,10,Surface,6,Offshore,Bacillariophyceae,Pseudo-nitzschia spp.,Diatoms,Autotroph,2.158012738,2.00890358
2023,8,Surface,1,Coast,Dictyochophyceae,Dictyocha fibula,Others,Autotroph,2.158012738,2.00890358
2023,8,SCM,1,Coast,Dinophyceae,Protoperidinium sp.,Others,Heterotroph,2.158012738,2.00890358
2023,8,Surface,4,Front,Bacillariophyceae,Asterionellopsis glacialis,Diatoms,Autotroph,2.158012738,2.00890358
2023,8,Surface,4,Front,Bacillariophyceae,Eucampia zodiacus,Diatoms,Autotroph,2.158012738,2.00890358
2023,8,Surface,4,Front,Bacillariophyceae,Rhizosolenia hebetata,Diatoms,Autotroph,2.158012738,2.00890358
2023,8,Surface,4,Front,Bacillariophyceae,Thalassionema frauenfeldii,Diatoms,Autotroph,2.158012738,2.00890358
2023,5,SCM,4,Front,Dinophyceae,Protoperidinium steinii,Others,Heterotroph,2.158012738,2.00890358
2022,4,SCM,6,Offshore,Dinophyceae,Pyrophacus sp.,Others,Mixotroph,2.158012738,2.00890358
2023,5,SCM,1,Coast,Dinophyceae,Scrippsiella acuminata,Others,Mixotroph,2.158012738,2.00890358
2023,8,SCM,1,Coast,Bacillariophyceae,Ditylum brightwellii,Diatoms,Autotroph,2.158012738,2.00890358
2022,10,Surface,11,Front,Dinophyceae,Tripos breve,Others,Mixotroph,2.158012738,2.00890358
2023,8,SCM,4,Front,Bacillariophyceae,Chaetoceros danicus,Diatoms,Autotroph,2.158012738,2.00890358
2023,8,SCM,4,Front,Bacillariophyceae,Chaetoceros didymus,Diatoms,Autotroph,2.158012738,2.00890358
2023,8,SCM,4,Front,Bacillariophyceae,Eucampia zodiacus,Diatoms,Autotroph,2.158012738,2.00890358
2023,8,SCM,4,Front,Bacillariophyceae,Guinardia striata,Diatoms,Autotroph,2.158012738,2.00890358
2023,8,SCM,4,Front,Dictyochophyceae,Dictyocha fibula,Others,Autotroph,2.158012738,2.00890358
2023,8,SCM,4,Front,Euglenophyceae,Eutreptiella gymnastica,Diatoms,Autotroph,2.158012738,2.00890358
2023,5,Surface,13,Coast,Dinophyceae,Tripos fusus,Others,Mixotroph,2.158012738,2.00890358
2023,5,SCM,11,Front,Dinophyceae,Tripos fusus,Others,Mixotroph,2.158012738,2.00890358
2023,8,SCM,4,Front,Dinophyceae,Tripos fusus,Others,Mixotroph,2.158012738,2.00890358
2023,10,SCM,6,Offshore,Dinophyceae,Tripos fusus,Others,Mixotroph,2.158012738,2.00890358
2022,10,Surface,4,Front,Dinophyceae,Tripos kofoidii,Others,Mixotroph,2.158012738,2.00890358
2022,10,Surface,6,Offshore,Dinophyceae,Tripos kofoidii,Others,Mixotroph,2.158012738,2.00890358
2023,10,Surface,13,Coast,Bacillariophyceae,Chaetoceros peruvianus,Diatoms,Autotroph,2.158012738,2.00890358
2023,10,Surface,13,Coast,Bacillariophyceae,Rhizosolenia calcaravis,Diatoms,Autotroph,2.158012738,2.00890358
2022,4,Surface,6,Offshore,Dinophyceae,Tripos lineatus,Others,Mixotroph,2.158012738,2.00890358
2023,5,Surface,11,Front,Dinophyceae,Tripos lineatus,Others,Mixotroph,2.158012738,2.00890358
2023,8,Surface,4,Front,Dinophyceae,Tripos longipes,Others,Mixotroph,2.158012738,2.00890358
2023,10,SCM,6,Offshore,Bacillariophyceae,Bacteriastrum hyalinum,Diatoms,Autotroph,2.158012738,2.00890358
2022,4,Surface,4,Front,Dinophyceae,Tripos macroceros,Others,Mixotroph,2.158012738,2.00890358
2022,4,SCM,4,Front,Dinophyceae,Tripos muelleri,Others,Mixotroph,2.158012738,2.00890358
2023,10,SCM,11,Front,Bacillariophyceae,Rhizosolenia pungens,Diatoms,Autotroph,2.158012738,2.00890358
2023,10,SCM,11,Front,Bacillariophyceae,Rhizosolenia sp.,Diatoms,Autotroph,2.158012738,2.00890358
2022,4,Surface,1,Coast,Dinophyceae,Tripos sp.,Others,Mixotroph,2.158012738,2.00890358
2022,4,Surface,4,Front,Dinophyceae,Tripos sp.,Others,Mixotroph,2.158012738,2.00890358
2023,10,SCM,13,Coast,Bacillariophyceae,Bacteriastrum delicatulum,Diatoms,Autotroph,2.158012738,2.00890358
2023,10,SCM,13,Coast,Dictyochophyceae,Dictyocha fibula,Others,Autotroph,2.158012738,2.00890358
2022,10,SCM,4,Front,Dinophyceae,Tripos sp.,Others,Mixotroph,2.158012738,2.00890358
2022,10,SCM,4,Front,Dinophyceae,Tripos trichoceros,Others,Mixotroph,2.158012738,2.00890358
2022,10,SCM,1,Coast,Dinophyceae,Katodinium glaucum,Others,Mixotroph,2.225515798,2.596180196
2022,4,SCM,13,Coast,Dinophyceae,Pyrophacus sp.,Others,Mixotroph,2.232451294,3.057113191
2023,8,SCM,6,Offshore,Bacillariophyceae,Chaetoceros lorenzianus,Diatoms,Autotroph,2.234068238,2.601393906
2023,10,Surface,4,Front,Dictyochophyceae,Dictyocha fibula,Others,Autotroph,2.256902933,2.869248271
2022,10,SCM,1,Coast,Bacillariophyceae,Chaetoceros lorenzianus,Diatoms,Autotroph,2.26421091,1.856750487
2023,10,Surface,6,Offshore,Dinophyceae,Gyrodinium sp.,Others,Mixotroph,2.275168633,1.988135035
2023,5,Surface,1,Coast,Dinophyceae,Scrippsiella acuminata,Others,Mixotroph,2.299492621,3.239778561
2022,10,SCM,1,Coast,Bacillariophyceae,Guinardia flaccida,Diatoms,Autotroph,2.322034773,2.390975203
2023,5,Surface,1,Coast,Bacillariophyceae,Paralia sulcata,Diatoms,Autotroph,2.324279818,1.890553671
2023,5,Surface,6,Offshore,Bacillariophyceae,Thalassionema frauenfeldii,Diatoms,Autotroph,2.359436219,2.351276971
2022,10,SCM,4,Front,Bacillariophyceae,Chaetoceros sp.,Diatoms,Autotroph,2.362539336,2.571889659
2023,10,SCM,6,Offshore,Bacillariophyceae,Amphiprora sp.,Diatoms,Autotroph,2.409406275,1.99172319
2022,4,Surface,4,Front,Bacillariophyceae,Stephanopyxis turris,Diatoms,Autotroph,2.434845714,2.337908924
2022,4,Surface,4,Front,Dictyochophyceae,Octactis sp.eculum,Others,Autotroph,2.434845714,2.337908924
2023,10,Surface,11,Front,Dinophyceae,Dinophysis fortii,Others,Mixotroph,2.434845714,2.337908924
2022,4,Surface,13,Coast,Bacillariophyceae,Chaetoceros danicus,Diatoms,Autotroph,2.434845714,2.337908924
2022,10,Surface,6,Offshore,Bacillariophyceae,Chaetoceros affinis,Diatoms,Autotroph,2.434845714,2.337908924
2023,5,Surface,6,Offshore,Dinophyceae,Prorocentrum sp.,Others,Mixotroph,2.434845714,2.337908924
2023,5,Surface,11,Front,Bacillariophyceae,Guinardia flaccida,Diatoms,Autotroph,2.434845714,2.337908924
2023,5,SCM,13,Coast,Bacillariophyceae,Chaetoceros lorenzianus,Diatoms,Autotroph,2.434845714,2.337908924
2023,8,SCM,1,Coast,Dictyochophyceae,Dictyocha fibula,Others,Autotroph,2.434845714,2.337908924
2023,10,Surface,6,Offshore,Bacillariophyceae,Chaetoceros sp.,Diatoms,Autotroph,2.434845714,2.337908924
2023,10,Surface,6,Offshore,Bacillariophyceae,Rhizosolenia sp.,Diatoms,Autotroph,2.434845714,2.337908924
2023,10,Surface,11,Front,Bacillariophyceae,Bacteriastrum hyalinum,Diatoms,Autotroph,2.434845714,2.337908924
2023,10,SCM,6,Offshore,Bacillariophyceae,Amphiprora gigantea,Diatoms,Autotroph,2.434845714,2.337908924
2022,10,Surface,4,Front,Bacillariophyceae,Bacteriastrum hyalinum,Diatoms,Autotroph,2.537246354,2.667662357
2022,4,Surface,6,Offshore,Bacillariophyceae,Chaetoceros sp.,Diatoms,Autotroph,2.596782623,2.530364713
2022,10,SCM,6,Offshore,Bacillariophyceae,Rhizosolenia setigera,Diatoms,Autotroph,2.596782623,2.530364713
2022,10,SCM,11,Front,Bacillariophyceae,Fragilaria sp.,Diatoms,Autotroph,2.596782623,2.530364713
2022,4,Surface,11,Front,Dinophyceae,Pyrophacus sp.,Others,Mixotroph,2.596782623,2.530364713
2023,8,SCM,4,Front,Bacillariophyceae,Chaetoceros densus,Diatoms,Autotroph,2.596782623,2.530364713
2023,8,SCM,6,Offshore,Bacillariophyceae,Rhizosolenia hebetata,Diatoms,Autotroph,2.596782623,2.530364713
2023,8,SCM,6,Offshore,Bacillariophyceae,Trieres mobiliensis,Diatoms,Autotroph,2.596782623,2.530364713
2023,10,Surface,6,Offshore,Bacillariophyceae,Chaetoceros laciniosus,Diatoms,Autotroph,2.596782623,2.530364713
2023,8,Surface,11,Front,Bacillariophyceae,Thalassionema frauenfeldii,Diatoms,Autotroph,2.617244839,3.061735095
2023,5,Surface,13,Coast,Bacillariophyceae,Eucampia zodiacus,Diatoms,Autotroph,2.701065518,2.227702033
2023,10,SCM,6,Offshore,Bacillariophyceae,Dactyliosolen fragilissimus,Diatoms,Autotroph,2.701065518,2.227702033
2022,4,Surface,6,Offshore,Bacillariophyceae,Thalassiosira sp.,Diatoms,Autotroph,2.706826459,2.963435922
2023,8,Surface,13,Coast,Bacillariophyceae,Amphiprora gigantea,Diatoms,Autotroph,2.711678689,2.666914268
2023,8,SCM,1,Coast,Bacillariophyceae,Hemiaulus hauckii,Diatoms,Autotroph,2.711678689,2.666914268
2023,8,SCM,4,Front,Bacillariophyceae,Ditylum brightwellii,Diatoms,Autotroph,2.711678689,2.666914268
2023,8,SCM,6,Offshore,Dinophyceae,Tripos extensus,Others,Mixotroph,2.711678689,2.666914268
2023,10,SCM,6,Offshore,Bacillariophyceae,Chaetoceros debilis,Diatoms,Autotroph,2.711678689,2.666914268
2022,4,SCM,13,Coast,Dinophyceae,Gonyaulax sp.,Others,Mixotroph,2.712566894,2.204713214
2022,4,SCM,6,Offshore,Bacillariophyceae,Thalassiosira sp.,Diatoms,Autotroph,2.714455906,2.436948335
2023,10,SCM,13,Coast,Bacillariophyceae,Chaetoceros laciniosus,Diatoms,Autotroph,2.735350434,2.22314717
2023,10,Surface,4,Front,Dinophyceae,Scrippsiella acuminata,Others,Mixotroph,2.800799001,2.772830332
2023,8,SCM,4,Front,Bacillariophyceae,Leptocylindrus danicus,Diatoms,Autotroph,2.801309221,3.093350792
2022,4,Surface,6,Offshore,Bacillariophyceae,Guinardia delicatula,Diatoms,Autotroph,2.860742599,2.577475922
2022,4,Surface,11,Front,Bacillariophyceae,Chaetoceros didymus,Diatoms,Autotroph,2.860742599,2.577475922
2022,4,SCM,6,Offshore,Bacillariophyceae,Fragilaria sp.,Diatoms,Autotroph,2.860742599,2.577475922
2022,4,SCM,6,Offshore,Bacillariophyceae,Skeletonema costatum,Diatoms,Autotroph,2.860742599,2.577475922
2023,5,Surface,6,Offshore,Bacillariophyceae,Chaetoceros lorenzianus,Diatoms,Autotroph,2.860742599,2.577475922
2023,5,Surface,13,Coast,Bacillariophyceae,Pleurosigma angulatum,Diatoms,Autotroph,2.860742599,2.577475922
2023,8,SCM,11,Front,Bacillariophyceae,Rhizosolenia bergonii,Diatoms,Autotroph,2.860742599,3.270623103
2023,10,SCM,6,Offshore,Bacillariophyceae,Rhizosolenia sp.,Diatoms,Autotroph,2.860742599,2.577475922
2023,10,SCM,6,Offshore,Bacillariophyceae,Chaetoceros diadema,Diatoms,Autotroph,2.873615599,2.859370057
2023,5,Surface,6,Offshore,Dinophyceae,Scrippsiella acuminata,Others,Mixotroph,2.90054639,2.975884904
2023,8,SCM,1,Coast,Bacillariophyceae,Chaetoceros curvisetus,Diatoms,Autotroph,2.963978238,2.684276554
